Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Sound Type,Auditor,Length,Location,Date,File
7,Spectrogram 1,1,290.7747983,295.0780194,0,21344.4,T,,4.303221116,Palma,5/1/2018,2018-05-01T025500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,0,298.4518594,0,21584.2,P,CD,298.4518594,Palma,5/1/2018,2018-05-01T030000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,84.57157413,91.31278656,0,21584.2,T,CD,6.74121243,Palma,5/1/2018,2018-05-01T030000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,156.8863984,163.0147733,0,21584.2,T,CD,6.128374936,Palma,5/1/2018,2018-05-01T030000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,178.9485481,184.4640856,0,21739.4,T,CD,5.515537442,Palma,5/1/2018,2018-05-01T030000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,199.1721854,203.4620479,0,21584.2,T,CD,4.289862456,Palma,5/1/2018,2018-05-01T030000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,278.2903117,286.8700366,0,21894.7,T,,8.579724911,Palma,5/1/2018,2018-05-01T030000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,3.080040928,299.9959864,0,21315,P,CD,296.9159455,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,22.17629468,27.10436017,0,21462,T,CD,4.928065485,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,32.64843384,39.42452388,0,21756,T,CD,6.776090041,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,57.28876126,67.14489223,0,21756,T,CD,9.85613097,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,83.77711324,89.32118691,0,21756,T,CD,5.54407367,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,104.1053834,109.649457,0,21609,T,CD,5.54407367,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,116.4255471,123.8176453,0,21609,T,CD,7.392098228,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,140.4498663,145.3779318,0,21609,T,CD,4.928065485,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,163.2421692,171.8662838,0,21756,T,CD,8.624114599,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,182.9544311,190.9625375,0,21609,T,CD,8.008106413,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,203.2827013,208.2107667,0,21756,T,CD,4.928065485,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,219.2989141,224.8429878,0,21609,T,CD,5.544073671,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,237.1631515,247.0192824,0,21609,T,CD,9.85613097,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
14,Spectrogram 1,1,276.7206458,285.9607686,0,21462,T,CD,9.240122784,Palma,5/1/2018,2018-05-01T030500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,4.312057299,299.9959864,0,21663.2,P,CD,295.6839291,Palma,5/1/2018,2018-05-01T031000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,37.57649932,44.35258936,0,21469.7,T,CD,6.776090041,Palma,5/1/2018,2018-05-01T031000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,75.76900683,84.39312143,0,20889.5,T,CD,8.624114598,Palma,5/1/2018,2018-05-01T031000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,97.94530151,103.4893752,0,21856.6,T,CD,5.54407367,Palma,5/1/2018,2018-05-01T031000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,111.4974816,120.1215962,0,21469.7,T,CD,8.624114599,Palma,5/1/2018,2018-05-01T031000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,128.1297026,132.4417599,0,21469.7,T,CD,4.312057299,Palma,5/1/2018,2018-05-01T031000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,179.8743902,182.9544311,0,21663.2,T,CD,3.080040928,Palma,5/1/2018,2018-05-01T031000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,194.0425785,199.5866521,0,21469.7,T,CD,5.54407367,Palma,5/1/2018,2018-05-01T031000_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,210.0587913,216.2188732,0,21469.7,T,CD,6.160081856,Palma,5/1/2018,2018-05-01T031000_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,229.7710532,239.011176,0,21469.7,T,,9.240122785,Palma,5/1/2018,2018-05-01T031000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,3.696049114,299.9959864,0,21644.2,P,CD,296.2999373,Palma,5/1/2018,2018-05-01T031500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,54.20872033,62.21682675,0,21914.7,T,CD,8.008106413,Palma,5/1/2018,2018-05-01T031500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,93.63324421,99.17731788,0,21508.9,T,CD,5.544073671,Palma,5/1/2018,2018-05-01T031500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,122.5856289,128.7457108,0,21508.9,T,CD,6.160081857,Palma,5/1/2018,2018-05-01T031500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,144.7619236,152.77003,0,20967.8,T,,8.008106413,Palma,5/1/2018,2018-05-01T031500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,2.426651953,295.4448753,0,21739.4,P,CD,293.0182233,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,27.29983447,32.15313838,0,21118.3,T,CD,4.853303906,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,60.05963584,66.73292871,0,21894.7,T,CD,6.673292871,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,74.01288457,78.25952549,0,21428.9,T,CD,4.246640918,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,135.2858464,142.5658022,0,21894.7,T,CD,7.279955859,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,149.8457581,158.9457029,0,21894.7,T,CD,9.099944824,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,189.8855153,195.9521452,0,21739.4,T,CD,6.066629883,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,209.298731,215.3653608,0,21273.6,T,CD,6.066629883,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,231.7452615,235.9919024,0,21894.7,T,CD,4.246640918,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,251.1584771,257.83177,0,21739.4,T,CD,6.673292871,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,280.0925616,290.4058324,0,21428.9,T,,10.3132708,Palma,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,48.20231494,53.91048381,0,21781.1,H,CD,5.708168874,Palma,5/1/2018,2018-05-01T032500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,2.536963944,15.22178367,0,21560,P,CD,12.68481972,Palma,5/1/2018,2018-05-01T033000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,19.18703987,26.22228782,0,22050,T,CD,7.035247953,Palma,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,44.1301917,298.678254,0,21785.9,P,CD,254.5480623,Palma,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,79.94599946,94.65606336,0,21521.9,T,CD,14.7100639,Palma,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,108.7265593,115.7618072,0,21785.9,T,CD,7.035247953,Palma,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,161.8107029,168.2063829,0,21389.8,T,CD,6.395679957,Palma,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,254.5480623,260.9437422,0,21389.8,T,,6.395679957,Palma,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,2.558601163,299.9959864,0,21916.4,P,CD,297.4373852,Palma,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,40.93761861,47.97377181,0,21782.7,T,CD,7.036153199,Palma,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,79.31663606,85.07348868,0,21649.1,T,CD,5.756852617,Palma,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,102.3440465,108.1008991,0,21649.1,T,CD,5.756852618,Palma,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,236.6706076,243.0671105,0,21515.5,T,CD,6.396502909,Palma,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,270.572073,276.3289256,0,21916.4,T,,5.756852617,Palma,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,60.12712734,65.24432966,0,21503.3,T,CD,5.117202327,Palma,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,84.43383839,89.55104072,0,21685.5,T,CD,5.117202327,Palma,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,111.2991506,115.1370523,0,21685.5,H,CD,3.837901745,Palma,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,3.198251454,299.9959864,0,21503.3,P,CD,296.7977349,Palma,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,201.4898416,209.1656451,0,21867.8,T,CD,7.67580349,Palma,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,259.0583678,264.1755701,0,21321.1,T,,5.117202327,Palma,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,72.28048286,120.893905,0,21787.5,E,CD,48.6134221,Palma,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,122.1732055,127.2904079,0,22050,T,CD,5.117202326,Palma,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,160.552223,209.8052954,131.2,21787.5,E,CD,49.25307239,Palma,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,200.8501913,207.8863445,0,21262.5,T,CD,7.036153199,Palma,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,3.837901745,299.9959864,0,21656.2,P,CD,296.1580847,Palma,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,276.7455839,283.7817371,0,21787.5,T,,7.036153199,Palma,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,11.97015801,19.5302578,0,21620.5,T,CD,7.560099793,Palma,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,78.75103951,83.79110603,0,21763.6,T,CD,5.040066528,Palma,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,85.68113098,88.83117256,0,21763.6,H,CD,3.15004158,Palma,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,2.520033264,295.4739002,0,21620.5,P,CD,292.953867,Palma,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,157.502079,161.9121372,0,21620.5,T,CD,4.410058212,Palma,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,204.7527027,207.272736,0,21334.1,T,CD,2.520033264,Palma,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,254.5233597,262.7134678,0,21334.1,T,CD,8.190108108,Palma,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,278.4636757,280.3537006,715.9,21190.9,T,,1.890024949,Palma,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,2.524885195,127.5067023,0,21917.2,E,CD,124.9818172,Palma,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,132.0179075,201.872099,0,21917.2,E,CD,69.85419153,Palma,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,170.0070054,175.0567758,0,21784.3,W,CD,5.049770391,Palma,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,178.2128823,183.2626527,0,21651.5,T,CD,5.04977039,Palma,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,208.184312,266.2566715,0,21917.2,E,CD,58.07235948,Palma,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,250.476139,254.8946881,0,21784.3,W,CD,4.418549092,Palma,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,260.5756798,272.5688845,0,21784.3,W,,11.99320468,Palma,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,29.071776,37.11290553,0,21881,W,CD,8.041129532,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,60.6177457,65.56613311,169,21796.6,T,CD,4.948387405,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,68.65887524,79.7927469,0,21965.5,E,CD,11.13387166,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,78.55565005,86.59677958,0,22050,W,CD,8.041129532,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,90.30807013,97.73065124,0,21881,W,CD,7.422581107,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,102.6790386,107.627426,0,21965.5,T,CD,4.948387405,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,128.1490014,132.4788404,0,21796.6,T,CD,4.329838979,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,139.9014215,144.8498089,0,21881,T,CD,4.948387404,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,147.3240026,155.9836806,0,21881,E,CD,8.659677958,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,173.3030365,200.5191672,0,21881,E,CD,27.21613072,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,211.0344905,225.8796527,0,22050,E,CD,14.84516221,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,217.2199747,222.1683621,0,21881,T,CD,4.948387405,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,233.9207822,274.7449783,0,22050,E,,40.82419609,Palma,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,13.55987797,35.7487692,0,21828.4,E,CD,22.18889123,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,26.50339785,32.66697875,0,21496,T,CD,6.163580896,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,37.59784347,53.00679571,0,21717.6,E,CD,15.40895224,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,59.1703766,62.25216705,0,21496,T,CD,3.081790448,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,93.07007153,111.5608142,0,21606.8,E,CD,18.49074269,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,98.00093625,104.1645171,0,21606.8,T,CD,6.163580896,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,121.4225437,128.2024826,0,21939.2,T,CD,6.779938986,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,130.667915,142.9950768,0,21939.2,E,CD,12.32716179,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,142.3787187,147.9259415,0,21606.8,T,CD,5.547222807,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,152.8568062,156.5549548,0,21606.8,W,CD,3.698148537,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,151.007732,166.4166842,0,21385.2,W,CD,15.40895224,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,157.7876709,175.6620555,0,21717.6,E,CD,17.8743846,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,175.0456975,212.6435409,0,21828.4,E,CD,37.59784347,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
14,Spectrogram 1,1,273.6629918,279.2102146,0,21717.6,W,CD,5.547222806,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
15,Spectrogram 1,1,284.5338039,295.0118914,0,21939.2,E,,10.47808752,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
16,Spectrogram 1,1,298.9336735,298.9336735,14072.1,14072.1,,,0,Palma,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,10.85355816,13.56694769,0,21757.9,T,CD,2.713389539,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,20.5011654,21.40562858,0,21757.9,T,CD,0.904463179,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,16.58182496,25.62645676,0,21757.9,E,CD,9.044631796,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,22.31009176,26.22943221,0,21904,W,CD,3.919340445,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,21.10414086,23.8175304,0,21027.8,T,CD,2.713389539,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,30.14877265,31.95769901,0,21757.9,W,CD,1.808926359,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,45.22315898,75.07044391,0,22050,E,CD,29.84728493,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,69.04068938,71.75407891,0,21757.9,T,CD,2.713389538,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,87.43144069,159.7884951,0,21757.9,E,CD,72.35705437,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,94.66714613,97.07904794,0,21757.9,T,CD,2.411901813,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,142.6036946,151.9498142,0,21790.6,W,CD,9.346119523,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,155.8691546,163.7078355,0,21790.6,W,CD,7.83868089,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,168.2301514,172.4509796,0,21790.6,W,CD,4.220828171,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
14,Spectrogram 1,1,173.6569305,175.4658568,0,21920.3,T,CD,1.808926359,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
15,Spectrogram 1,1,178.4807341,189.9372677,0,21660.9,E,CD,11.45653361,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
16,Spectrogram 1,1,180.8926359,183.3045377,0,21790.6,W,CD,2.411901812,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
17,Spectrogram 1,1,202.90124,225.345255,0,21920.3,E,CD,22.44401506,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
18,Spectrogram 1,1,222.6318655,226.8526936,0,21920.3,T,CD,4.220828171,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
19,Spectrogram 1,1,230.7720341,240.1181536,0,21920.3,P,CD,9.346119523,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
20,Spectrogram 1,1,237.4047641,274.1862667,0,21920.3,E,CD,36.78150264,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
21,Spectrogram 1,1,241.6255922,246.1479081,0,21920.3,T,CD,4.522315898,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
22,Spectrogram 1,1,278.1056072,296.4963585,0,21920.3,E,CD,18.39075132,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
23,Spectrogram 1,1,286.2457758,292.8785058,0,21660.9,T,,6.632729984,Palma,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,8.231597188,54.87731458,0,21521.9,E,CD,46.6457174,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,30.79227096,35.97512845,0,21785.9,W,CD,5.182857489,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,38.71899418,40.24336403,0,21257.8,T,CD,1.52436985,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,71.03563499,96.94992243,0,21653.9,E,CD,25.91428744,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,100.913284,129.2665632,0,21257.8,E,CD,28.3532792,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,132.9250509,157.3149685,0,21918,E,CD,24.38991759,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,155.7905986,161.888078,0,21389.8,W,CD,6.097479398,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,160.9734561,192.375475,0,21389.8,E,CD,31.4020189,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,180.1805162,189.0218613,0,21521.9,W,CD,8.841345127,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,183.5341299,187.4974915,0,21389.8,T,CD,3.963361609,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,194.5397555,259.782785,0,21653.9,E,CD,65.24302956,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,198.1982431,200.3323609,0,21653.9,T,CD,2.134117789,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,254.2950536,259.4779111,0,21918,W,CD,5.182857489,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
14,Spectrogram 1,1,272.5874918,299.9959864,0,21785.9,E,CD,27.40849464,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
15,Spectrogram 1,1,276.2459794,284.7824506,0,21785.9,W,CD,8.536471157,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
16,Spectrogram 1,1,291.7945519,295.7579135,0,22050,W,,3.963361609,Palma,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,1.21949588,20.42655598,373.7,21676.3,E,CD,19.2070601,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,7.012101308,10.06084101,0,21925.4,W,CD,3.048739699,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,22.86554774,39.63361609,0,21676.3,E,CD,16.76806835,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,25.91428744,30.79227096,0,22050,T,CD,4.877983518,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,42.83479277,46.18840644,0,21676.3,W,CD,3.353613669,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,54.57244061,80.48672806,0,21800.8,E,CD,25.91428744,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,53.35294474,57.31630634,0,21427.1,T,CD,3.963361609,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,83.84034173,110.3643771,0,21551.7,E,CD,26.52403538,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,90.39513208,94.35849369,0,21551.7,T,CD,3.963361609,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,128.6568153,216.1197019,0,21800.8,E,CD,87.46288662,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,211.2417184,217.3391978,0,21925.4,W,CD,6.097479398,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,220.3879375,222.8269293,0,21800.8,T,CD,2.43899176,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
14,Spectrogram 1,1,226.7902909,259.1069317,0,21676.3,E,CD,32.31664081,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
15,Spectrogram 1,1,250.5704605,253.0094523,0,21800.8,T,CD,2.438991759,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
16,Spectrogram 1,1,260.6313015,295.3869341,0,21676.3,E,CD,34.75563257,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
17,Spectrogram 1,1,267.9482768,274.0457562,0,21800.8,W,,6.097479398,Palma,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,65.04118454,65.61369597,0,1035.9,T,BM,0.572511424,PalmaSola,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav
