Class,Start,End,Length,Date,File,Selection
Opsanus_beta,251.1584771,257.83177,6.673292871,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav,10
Opsanus_beta,280.0925616,290.4058324,10.3132708,5/1/2018,2018-05-01T032000_0004e9e50005718b_2.0.wav,11
Ariopsis_felis,48.20231494,53.91048381,5.708168874,5/1/2018,2018-05-01T032500_0004e9e50005718b_2.0.wav,1
Bairdiella_chrysoura,2.536963944,15.22178367,12.68481972,5/1/2018,2018-05-01T033000_0004e9e50005718b_2.0.wav,1
Opsanus_beta,19.18703987,26.22228782,7.035247953,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav,1
Bairdiella_chrysoura,44.1301917,298.678254,254.5480623,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav,2
Opsanus_beta,79.94599946,94.65606336,14.7100639,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav,3
Opsanus_beta,108.7265593,115.7618072,7.035247953,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav,5
Opsanus_beta,161.8107029,168.2063829,6.395679957,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav,6
Opsanus_beta,254.5480623,260.9437422,6.395679957,5/1/2018,2018-05-01T035500_0004e9e50005718b_2.0.wav,7
Bairdiella_chrysoura,2.558601163,299.9959864,297.4373852,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav,1
Opsanus_beta,40.93761861,47.97377181,7.036153199,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav,2
Opsanus_beta,79.31663606,85.07348868,5.756852617,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav,3
Opsanus_beta,102.3440465,108.1008991,5.756852618,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav,4
Opsanus_beta,236.6706076,243.0671105,6.396502909,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav,5
Opsanus_beta,270.572073,276.3289256,5.756852617,5/1/2018,2018-05-01T040000_0004e9e50005718b_2.0.wav,6
Opsanus_beta,60.12712734,65.24432966,5.117202327,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,84.43383839,89.55104072,5.117202327,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav,2
Ariopsis_felis,111.2991506,115.1370523,3.837901745,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav,3
Bairdiella_chrysoura,3.198251454,299.9959864,296.7977349,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav,4
Opsanus_beta,201.4898416,209.1656451,7.67580349,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav,5
Opsanus_beta,259.0583678,264.1755701,5.117202327,5/1/2018,2018-05-01T040500_0004e9e50005718b_2.0.wav,6
Tursiops_truncatus_Echo,72.28048286,120.893905,48.6134221,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav,1
Opsanus_beta,122.1732055,127.2904079,5.117202326,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav,2
Tursiops_truncatus_Echo,160.552223,209.8052954,49.25307239,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav,3
Opsanus_beta,200.8501913,207.8863445,7.036153199,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav,4
Bairdiella_chrysoura,3.837901745,299.9959864,296.1580847,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav,5
Opsanus_beta,276.7455839,283.7817371,7.036153199,5/1/2018,2018-05-01T041000_0004e9e50005718b_2.0.wav,6
Opsanus_beta,11.97015801,19.5302578,7.560099793,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,78.75103951,83.79110603,5.040066528,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav,2
Ariopsis_felis,85.68113098,88.83117256,3.15004158,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav,3
Bairdiella_chrysoura,2.520033264,295.4739002,292.953867,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav,4
Opsanus_beta,157.502079,161.9121372,4.410058212,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav,5
Opsanus_beta,204.7527027,207.272736,2.520033264,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav,6
Opsanus_beta,254.5233597,262.7134678,8.190108108,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav,7
Opsanus_beta,278.4636757,280.3537006,1.890024949,5/1/2018,2018-05-01T041500_0004e9e50005718b_2.0.wav,8
Tursiops_truncatus_Echo,2.524885195,127.5067023,124.9818172,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav,1
Tursiops_truncatus_Echo,132.0179075,201.872099,69.85419153,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav,2
Tursiops_truncatus_Whistle,170.0070054,175.0567758,5.049770391,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav,3
Opsanus_beta,178.2128823,183.2626527,5.04977039,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Echo,208.184312,266.2566715,58.07235948,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav,5
Tursiops_truncatus_Whistle,250.476139,254.8946881,4.418549092,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav,6
Tursiops_truncatus_Whistle,260.5756798,272.5688845,11.99320468,5/1/2018,2018-05-01T051000_0004e9e50005718b_2.0.wav,7
Tursiops_truncatus_Whistle,29.071776,37.11290553,8.041129532,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,60.6177457,65.56613311,4.948387405,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,2
Tursiops_truncatus_Echo,68.65887524,79.7927469,11.13387166,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,3
Tursiops_truncatus_Whistle,78.55565005,86.59677958,8.041129532,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Whistle,90.30807013,97.73065124,7.422581107,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,5
Opsanus_beta,102.6790386,107.627426,4.948387405,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,6
Opsanus_beta,128.1490014,132.4788404,4.329838979,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,7
Opsanus_beta,139.9014215,144.8498089,4.948387404,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,8
Tursiops_truncatus_Echo,147.3240026,155.9836806,8.659677958,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,9
Tursiops_truncatus_Echo,173.3030365,200.5191672,27.21613072,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,10
Tursiops_truncatus_Echo,211.0344905,225.8796527,14.84516221,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,11
Opsanus_beta,217.2199747,222.1683621,4.948387405,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,12
Tursiops_truncatus_Echo,233.9207822,274.7449783,40.82419609,5/1/2018,2018-05-01T151500_0004e9e50005718b_2.0.wav,13
Tursiops_truncatus_Echo,13.55987797,35.7487692,22.18889123,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,1
Opsanus_beta,26.50339785,32.66697875,6.163580896,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,2
Tursiops_truncatus_Echo,37.59784347,53.00679571,15.40895224,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,3
Opsanus_beta,59.1703766,62.25216705,3.081790448,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Echo,93.07007153,111.5608142,18.49074269,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,5
Opsanus_beta,98.00093625,104.1645171,6.163580896,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,6
Opsanus_beta,121.4225437,128.2024826,6.779938986,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,7
Tursiops_truncatus_Echo,130.667915,142.9950768,12.32716179,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,8
Opsanus_beta,142.3787187,147.9259415,5.547222807,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,9
Tursiops_truncatus_Whistle,152.8568062,156.5549548,3.698148537,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,10
Tursiops_truncatus_Whistle,151.007732,166.4166842,15.40895224,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,11
Tursiops_truncatus_Echo,157.7876709,175.6620555,17.8743846,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,12
Tursiops_truncatus_Echo,175.0456975,212.6435409,37.59784347,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,13
Tursiops_truncatus_Whistle,273.6629918,279.2102146,5.547222806,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,14
Tursiops_truncatus_Echo,284.5338039,295.0118914,10.47808752,5/1/2018,2018-05-01T152000_0004e9e50005718b_2.0.wav,15
Opsanus_beta,10.85355816,13.56694769,2.713389539,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,20.5011654,21.40562858,0.904463179,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,2
Tursiops_truncatus_Echo,16.58182496,25.62645676,9.0446317959999991,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,3
Tursiops_truncatus_Whistle,22.31009176,26.22943221,3.919340445,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,4
Opsanus_beta,21.10414086,23.8175304,2.713389539,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,5
Tursiops_truncatus_Whistle,30.14877265,31.95769901,1.808926359,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,6
Tursiops_truncatus_Echo,45.22315898,75.07044391,29.84728493,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,7
Opsanus_beta,69.04068938,71.75407891,2.713389538,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,8
Tursiops_truncatus_Echo,87.43144069,159.7884951,72.35705437,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,9
Opsanus_beta,94.66714613,97.07904794,2.411901813,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,10
Tursiops_truncatus_Whistle,142.6036946,151.9498142,9.346119523,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,11
Tursiops_truncatus_Whistle,155.8691546,163.7078355,7.83868089,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,12
Tursiops_truncatus_Whistle,168.2301514,172.4509796,4.220828171,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,13
Opsanus_beta,173.6569305,175.4658568,1.808926359,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,14
Tursiops_truncatus_Echo,178.4807341,189.9372677,11.45653361,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,15
Tursiops_truncatus_Whistle,180.8926359,183.3045377,2.411901812,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,16
Tursiops_truncatus_Echo,202.90124,225.345255,22.44401506,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,17
Opsanus_beta,222.6318655,226.8526936,4.220828171,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,18
Bairdiella_chrysoura,230.7720341,240.1181536,9.346119523,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,19
Tursiops_truncatus_Echo,237.4047641,274.1862667,36.78150264,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,20
Opsanus_beta,241.6255922,246.1479081,4.5223158979999996,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,21
Tursiops_truncatus_Echo,278.1056072,296.4963585,18.39075132,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,22
Opsanus_beta,286.2457758,292.8785058,6.632729984,5/1/2018,2018-05-01T152500_0004e9e50005718b_2.0.wav,23
Tursiops_truncatus_Echo,8.231597188,54.87731458,46.6457174,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,1
Tursiops_truncatus_Whistle,30.79227096,35.97512845,5.182857489,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,2
Opsanus_beta,38.71899418,40.24336403,1.52436985,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,3
Tursiops_truncatus_Echo,71.03563499,96.94992243,25.91428744,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Echo,100.913284,129.2665632,28.3532792,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,5
Tursiops_truncatus_Echo,132.9250509,157.3149685,24.38991759,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,6
Tursiops_truncatus_Whistle,155.7905986,161.888078,6.097479398,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,7
Tursiops_truncatus_Echo,160.9734561,192.375475,31.4020189,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,8
Tursiops_truncatus_Whistle,180.1805162,189.0218613,8.841345127,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,9
Opsanus_beta,183.5341299,187.4974915,3.963361609,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,10
Tursiops_truncatus_Echo,194.5397555,259.782785,65.24302956,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,11
Opsanus_beta,198.1982431,200.3323609,2.134117789,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,12
Tursiops_truncatus_Whistle,254.2950536,259.47791109999997,5.182857489,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,13
Tursiops_truncatus_Echo,272.5874918,299.9959864,27.40849464,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,14
Tursiops_truncatus_Whistle,276.2459794,284.7824506,8.536471157,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,15
Tursiops_truncatus_Whistle,291.7945519,295.7579135,3.963361609,5/1/2018,2018-05-01T153000_0004e9e50005718b_2.0.wav,16
Tursiops_truncatus_Echo,1.21949588,20.42655598,19.2070601,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,1
Tursiops_truncatus_Whistle,7.012101308,10.06084101,3.048739699,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,2
Tursiops_truncatus_Echo,22.86554774,39.63361609,16.76806835,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,3
Opsanus_beta,25.91428744,30.79227096,4.877983518,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Whistle,42.83479277,46.18840644,3.353613669,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,5
Tursiops_truncatus_Echo,54.57244061,80.48672806,25.91428744,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,6
Opsanus_beta,53.35294474,57.31630634,3.963361609,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,7
Tursiops_truncatus_Echo,83.84034173,110.3643771,26.52403538,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,8
Opsanus_beta,90.39513208,94.35849369,3.963361609,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,9
Tursiops_truncatus_Echo,128.6568153,216.1197019,87.46288662,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,10
Tursiops_truncatus_Whistle,211.2417184,217.3391978,6.097479398,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,12
Opsanus_beta,220.3879375,222.8269293,2.43899176,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,13
Tursiops_truncatus_Echo,226.7902909,259.1069317,32.31664081,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,14
Opsanus_beta,250.5704605,253.0094523,2.438991759,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,15
Tursiops_truncatus_Echo,260.6313015,295.3869341,34.75563257,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,16
Tursiops_truncatus_Whistle,267.9482768,274.0457562,6.097479398,5/1/2018,2018-05-01T153500_0004e9e50005718b_2.0.wav,17
Opsanus_beta,65.04118454,65.61369597,0.572511424,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,90.96777334,92.11279618,1.145022849,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav,2
Tursiops_truncatus_Whistle,141.0856021,144.2753086,3.189706508,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav,3
Opsanus_beta,209.7788831,211.3328427,1.55395958,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Echo,279.1835512,282.3732577,3.189706508,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav,5
Opsanus_beta,280.9010855,282.9457691,2.044683658,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav,6
Tursiops_truncatus_Whistle,0.115664774,35.7404153,35.62475052,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav,1
Opsanus_beta,69.51452943,70.90250673,1.387977293,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav,2
Opsanus_beta,97.38974004,99.3560412,1.966301165,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav,3
Opsanus_beta,116.5900926,118.440729,1.850636391,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav,4
Opsanus_beta,154.1510074,156.0016438,1.850636391,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav,5
Tursiops_truncatus_Echo,160.8595643,163.4041894,2.544625038,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav,6
Tursiops_truncatus_Echo,30.85650408,33.8826359,3.026131814,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,75.97153763,77.6890719,1.717534273,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,2
Opsanus_beta,97.03056499,98.9934613,1.962896312,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,3
Opsanus_beta,121.8607149,123.2510998,1.390384888,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,4
Opsanus_beta,134.7013282,136.0099258,1.308597542,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,5
Opsanus_beta,158.1313826,159.7671296,1.635746927,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,7
Opsanus_beta,175.1196802,176.4282778,1.308597541,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,8
Opsanus_beta,186.4881214,188.1238683,1.635746926,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,9
Opsanus_beta,200.1538815,201.8714158,1.717534274,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,10
Tursiops_truncatus_Whistle,237.4675408,248.5906199,11.1230791,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,11
Opsanus_beta,245.9734248,247.1184477,1.145022849,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,12
Tursiops_truncatus_Echo,284.8944774,288.9020574,4.007579971,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav,13
Tursiops_truncatus_Whistle,0.483364973,10.15066443,9.667299461,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav,1
Opsanus_beta,39.3942453,41.64994851,2.255703208,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav,2
Opsanus_beta,98.24353157,99.77418732,1.530655748,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav,3
Opsanus_beta,137.9632124,138.9299423,0.966729946,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav,4
Opsanus_beta,148.8764152,150.2459493,1.36953409,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav,5
Opsanus_beta,169.3388657,171.1917648,1.852899064,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav,6
Opsanus_beta,181.4229901,182.38972,0.966729946,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav,7
Opsanus_beta,256.9260433,258.1344558,1.208412433,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav,8
Tursiops_truncatus_Whistle,36.96788055,45.80091395,8.833033405,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,172.5883106,174.3058449,1.717534273,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav,2
Opsanus_beta,204.155789,205.4643865,1.308597542,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Whistle,219.4629797,221.671238,2.208258351,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav,5
Tursiops_truncatus_Whistle,242.7691469,244.8138305,2.044683659,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav,6
Opsanus_beta,295.1681053,296.1495535,0.981448156,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav,7
Opsanus_beta,6.939886466,7.749539887,0.809653421,5/1/2018,2018-05-01T161000_0004e9e50005718b_2.0.wav,1
Opsanus_beta,136.2781776,138.3601435,2.081965939,5/1/2018,2018-05-01T161000_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Echo,191.3970854,194.7513639,3.354278459,5/1/2018,2018-05-01T161000_0004e9e50005718b_2.0.wav,5
Tursiops_truncatus_Echo,255.5199016,260.9561459,5.436244398,5/1/2018,2018-05-01T161000_0004e9e50005718b_2.0.wav,7
Tursiops_truncatus_Echo,287.7936337,295.1961793,7.402545563,5/1/2018,2018-05-01T161000_0004e9e50005718b_2.0.wav,8
Opsanus_beta,170.1039732,171.3762857,1.272312519,5/1/2018,2018-05-01T161500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,193.725878,195.8078439,2.081965939,5/1/2018,2018-05-01T161500_0004e9e50005718b_2.0.wav,2
Opsanus_beta,200.1471121,201.0145979,0.867485809,5/1/2018,2018-05-01T161500_0004e9e50005718b_2.0.wav,3
Tursiops_truncatus_Echo,270.9174321,273.0572304,2.139798327,5/1/2018,2018-05-01T161500_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Echo,280.0502437,283.8093489,3.759105169,5/1/2018,2018-05-01T161500_0004e9e50005718b_2.0.wav,5
Opsanus_beta,46.6013123,47.98631634,1.385004036,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav,1
Tursiops_truncatus_Whistle,91.89183006,106.3121662,14.42033615,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav,2
Opsanus_beta,115.0295446,115.8442528,0.814708257,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav,3
Tursiops_truncatus_Whistle,151.6018867,161.704269,10.10238239,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav,4
Opsanus_beta,173.5990096,174.6581303,1.059120734,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav,6
Tursiops_truncatus_Whistle,178.0686015,183.5271468,5.458545322,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav,7
Opsanus_beta,239.3701712,241.0810586,1.71088734,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav,8
Tursiops_truncatus_Whistle,296.012547,298.8349887,2.822441626,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav,9
Tursiops_truncatus_Whistle,0.231329549,20.06783836,19.83650882,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,18.67986107,19.48951449,0.809653421,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,2
Tursiops_truncatus_Whistle,56.33841228,57.6107248,1.272312519,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,3
Tursiops_truncatus_Whistle,67.26873347,72.30015116,5.031417688,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,4
Opsanus_beta,84.5606172,85.4859354,0.925318196,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,5
Tursiops_truncatus_Echo,115.4886249,117.454926,1.966301166,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,6
Tursiops_truncatus_Whistle,137.267609,139.5230721,2.255463102,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,7
Tursiops_truncatus_Whistle,202.9081383,209.5010304,6.592892143,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,8
Opsanus_beta,190.8790017,191.9778171,1.098815358,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,9
Opsanus_beta,204.3539479,205.2214337,0.867485808,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,10
Tursiops_truncatus_Whistle,212.3450192,215.1209738,2.775954587,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,11
Opsanus_beta,222.5813517,223.1018432,0.520491485,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav,12
Tursiops_truncatus_Whistle,36.10546991,50.50004287,14.39457296,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav,1
Tursiops_truncatus_Whistle,58.74841696,75.51482296,16.766406,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav,3
Tursiops_truncatus_Whistle,80.71682131,92.16704979,11.45022849,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Whistle,101.0227619,110.9190308,9.896268908,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav,5
Tursiops_truncatus_Whistle,113.5167935,118.0968849,4.580091395,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav,6
Opsanus_beta,192.9962713,195.4498917,2.453620391,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav,7
Unknown,229.9390668,256.4381671,26.49910022,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav,8
Tursiops_truncatus_Echo,38.05371079,42.10197789,4.048267105,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav,1
Opsanus_beta,68.93620556,71.24950105,2.313295489,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav,2
Opsanus_beta,125.7276098,127.1155871,1.387977294,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav,3
Tursiops_truncatus_Whistle,180.6683776,182.7503435,2.08196594,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav,4
Tursiops_truncatus_Whistle,106.5750545,117.2162138,10.64115925,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav,5
Tursiops_truncatus_Whistle,189.2671924,205.3445961,16.07740365,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav,6
Tursiops_truncatus_Whistle,235.7652007,250.6859566,14.9207559,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav,7
Tursiops_truncatus_Echo,4.043752556,7.911204095,3.867451539,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav,1
Tursiops_truncatus_Whistle,50.19630111,57.12548512,6.929184008,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav,2
Opsanus_beta,59.78435805,61.07350856,1.289150513,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav,3
